Time, BOX1, BOX2, BOX3
start
2022/04/07-12:00:00.044417,300.0,300.0,300.0
2022/04/07-12:00:00.179163,300.0,300.0,300.0
2022/04/07-12:00:00.317622,300.0,300.0,300.0
2022/04/07-12:00:00.442611,300.0,300.0,300.0
2022/04/07-12:00:00.571007,300.0,300.0,300.0
2022/04/07-12:00:00.692711,300.0,300.0,300.0
2022/04/07-12:00:00.817207,300.0,300.0,300.0
2022/04/07-12:00:00.941973,300.0,300.0,300.0
2022/04/07-12:00:01.069605,300.0,300.0,300.0
2022/04/07-12:00:01.197694,300.0,300.0,300.0
2022/04/07-12:00:01.330811,300.0,300.0,300.0
2022/04/07-12:00:01.454406,300.0,300.0,300.0
2022/04/07-12:00:01.584640,300.0,300.0,300.0
2022/04/07-12:00:01.732990,300.0,300.0,300.0
2022/04/07-12:00:01.873857,300.0,300.0,300.0
2022/04/07-12:00:02.003337,300.0,300.0,300.0
2022/04/07-12:00:02.159253,300.0,300.0,300.0
2022/04/07-12:00:02.324079,300.0,300.0,300.0
2022/04/07-12:00:02.469406,300.0,300.0,300.0
2022/04/07-12:00:02.573471,300.0,300.0,300.0
2022/04/07-12:00:02.688095,300.0,300.0,300.0
2022/04/07-12:00:02.806576,300.0,300.0,300.0
2022/04/07-12:00:02.956565,300.0,300.0,300.0
2022/04/07-12:00:03.101802,300.0,300.0,300.0
2022/04/07-12:00:03.282165,300.0,300.0,300.0
2022/04/07-12:00:03.429854,300.0,300.0,300.0
2022/04/07-12:00:03.532717,300.0,300.0,300.0
2022/04/07-12:00:03.658868,300.0,300.0,300.0
2022/04/07-12:00:03.803867,300.0,300.0,300.0
2022/04/07-12:00:03.916052,300.0,300.0,300.0
2022/04/07-12:00:04.021355,300.0,300.0,300.0
2022/04/07-12:00:04.137450,300.0,300.0,300.0
2022/04/07-12:00:04.289060,300.0,300.0,300.0
2022/04/07-12:00:04.438496,300.0,300.0,300.0
2022/04/07-12:00:04.602055,300.0,300.0,300.0
2022/04/07-12:00:04.754790,300.0,300.0,300.0
2022/04/07-12:00:04.905065,300.0,300.0,300.0
2022/04/07-12:00:05.007550,300.0,300.0,300.0
2022/04/07-12:00:05.117456,300.0,300.0,300.0
2022/04/07-12:00:05.224503,300.0,300.0,300.0
2022/04/07-12:00:05.369093,300.0,300.0,300.0
2022/04/07-12:00:05.525971,300.0,300.0,300.0
2022/04/07-12:00:05.664114,300.0,300.0,300.0
2022/04/07-12:00:05.807252,300.0,300.0,300.0
2022/04/07-12:00:05.907534,300.0,300.0,300.0
2022/04/07-12:00:06.008932,300.0,300.0,300.0
2022/04/07-12:00:06.139016,300.0,300.0,300.0
2022/04/07-12:00:06.250716,300.0,300.0,300.0
2022/04/07-12:00:06.415665,300.0,300.0,300.0
2022/04/07-12:00:06.551172,300.0,300.0,300.0
2022/04/07-12:00:06.681162,300.0,300.0,300.0
2022/04/07-12:00:06.796818,300.0,300.0,300.0
2022/04/07-12:00:06.926215,300.0,300.0,300.0
2022/04/07-12:00:07.039701,300.0,300.0,300.0
2022/04/07-12:00:07.176775,300.0,300.0,300.0
2022/04/07-12:00:07.314433,300.0,300.0,300.0
2022/04/07-12:00:07.488224,300.0,300.0,300.0
2022/04/07-12:00:07.606560,300.0,300.0,300.0
2022/04/07-12:00:07.758131,300.0,300.0,300.0
2022/04/07-12:00:07.937197,300.0,300.0,300.0
2022/04/07-12:00:08.076244,300.0,300.0,300.0
2022/04/07-12:00:08.235737,300.0,300.0,300.0
2022/04/07-12:00:08.379248,300.0,300.0,300.0
2022/04/07-12:00:08.533607,300.0,300.0,300.0
2022/04/07-12:00:08.701450,300.0,300.0,300.0
2022/04/07-12:00:08.856382,300.0,300.0,300.0
2022/04/07-12:00:09.035665,300.0,300.0,300.0
2022/04/07-12:00:09.169352,300.0,300.0,300.0
2022/04/07-12:00:09.340748,300.0,300.0,300.0
2022/04/07-12:00:09.466084,300.0,300.0,300.0
2022/04/07-12:00:09.593952,300.0,300.0,300.0
2022/04/07-12:00:09.720085,300.0,300.0,300.0
2022/04/07-12:00:09.850084,300.0,300.0,300.0
2022/04/07-12:00:09.982496,300.0,300.0,300.0
2022/04/07-12:00:10.117988,300.0,300.0,300.0
2022/04/07-12:00:10.255086,300.0,300.0,300.0
2022/04/07-12:00:10.375282,300.0,300.0,300.0
2022/04/07-12:00:10.496449,300.0,300.0,300.0
2022/04/07-12:00:10.619528,300.0,300.0,300.0
2022/04/07-12:00:10.748905,300.0,300.0,300.0
2022/04/07-12:00:10.878873,300.0,300.0,300.0
2022/04/07-12:00:11.017062,300.0,300.0,300.0
2022/04/07-12:00:11.142864,300.0,300.0,300.0
2022/04/07-12:00:11.278357,300.0,300.0,300.0
2022/04/07-12:00:11.415956,300.0,300.0,300.0
2022/04/07-12:00:11.541593,300.0,300.0,300.0
2022/04/07-12:00:11.663786,300.0,300.0,300.0
2022/04/07-12:00:11.800895,300.0,300.0,300.0
2022/04/07-12:00:11.923355,300.0,300.0,300.0
2022/04/07-12:00:12.062256,300.0,300.0,300.0
2022/04/07-12:00:12.198413,300.0,300.0,300.0
2022/04/07-12:00:12.340082,300.0,300.0,300.0
2022/04/07-12:00:12.472939,300.0,300.0,300.0
2022/04/07-12:00:12.608898,300.0,300.0,300.0
2022/04/07-12:00:12.732032,300.0,300.0,300.0
2022/04/07-12:00:12.869897,300.0,300.0,300.0
2022/04/07-12:00:12.994179,300.0,300.0,300.0
2022/04/07-12:00:13.119936,300.0,300.0,300.0
2022/04/07-12:00:13.249887,300.0,300.0,300.0
2022/04/07-12:00:13.381408,300.0,300.0,300.0
2022/04/07-12:00:13.518082,300.0,300.0,300.0
2022/04/07-12:00:13.642385,300.0,300.0,300.0
2022/04/07-12:00:13.770083,300.0,300.0,300.0
2022/04/07-12:00:13.888710,300.0,300.0,300.0
2022/04/07-12:00:14.024072,300.0,300.0,300.0
2022/04/07-12:00:14.153276,300.0,300.0,300.0
2022/04/07-12:00:14.267667,300.0,300.0,300.0
2022/04/07-12:00:14.407062,300.0,300.0,300.0
2022/04/07-12:00:14.534822,300.0,300.0,300.0
2022/04/07-12:00:14.666990,300.0,300.0,300.0
2022/04/07-12:00:14.794032,300.0,300.0,300.0
2022/04/07-12:00:14.916672,300.0,300.0,300.0
2022/04/07-12:00:15.055097,300.0,300.0,300.0
2022/04/07-12:00:15.194292,300.0,300.0,300.0
2022/04/07-12:00:15.333656,300.0,300.0,300.0
2022/04/07-12:00:15.454719,300.0,300.0,300.0
2022/04/07-12:00:15.585556,300.0,300.0,300.0
2022/04/07-12:00:15.736564,300.0,300.0,300.0
2022/04/07-12:00:15.890602,300.0,300.0,300.0
2022/04/07-12:00:16.028722,300.0,300.0,300.0
2022/04/07-12:00:16.169961,300.0,300.0,300.0
2022/04/07-12:00:16.300005,300.0,300.0,300.0
2022/04/07-12:00:16.440074,300.0,300.0,300.0
2022/04/07-12:00:16.563068,300.0,300.0,300.0
2022/04/07-12:00:16.699994,300.0,300.0,300.0
2022/04/07-12:00:16.841292,300.0,300.0,300.0
2022/04/07-12:00:16.966199,300.0,300.0,300.0
2022/04/07-12:00:17.113643,300.0,300.0,300.0
2022/04/07-12:00:17.266181,300.0,300.0,300.0
2022/04/07-12:00:17.401812,300.0,300.0,300.0
2022/04/07-12:00:17.536528,300.0,300.0,300.0
2022/04/07-12:00:17.670016,300.0,300.0,300.0
2022/04/07-12:00:17.814049,300.0,300.0,300.0
2022/04/07-12:00:17.949061,300.0,300.0,300.0
2022/04/07-12:00:18.080286,300.0,300.0,300.0
2022/04/07-12:00:18.220468,300.0,300.0,300.0
2022/04/07-12:00:18.358273,300.0,300.0,300.0
2022/04/07-12:00:18.502191,300.0,300.0,300.0
2022/04/07-12:00:18.640892,300.0,300.0,300.0
2022/04/07-12:00:18.762177,300.0,300.0,300.0
2022/04/07-12:00:18.890677,300.0,300.0,300.0
2022/04/07-12:00:19.027762,300.0,300.0,300.0
2022/04/07-12:00:19.169680,300.0,300.0,300.0
2022/04/07-12:00:19.305009,300.0,300.0,300.0
2022/04/07-12:00:19.435232,300.0,300.0,300.0
2022/04/07-12:00:19.559305,300.0,300.0,300.0
2022/04/07-12:00:19.703437,300.0,300.0,300.0
2022/04/07-12:00:19.834735,300.0,300.0,300.0
2022/04/07-12:00:19.960839,300.0,300.0,300.0
2022/04/07-12:00:20.082412,300.0,300.0,300.0
2022/04/07-12:00:20.216272,300.0,300.0,300.0
2022/04/07-12:00:20.349349,300.0,300.0,300.0
2022/04/07-12:00:20.477776,300.0,300.0,300.0
2022/04/07-12:00:20.603311,300.0,300.0,300.0
2022/04/07-12:00:20.729708,300.0,300.0,300.0
2022/04/07-12:00:20.864646,300.0,300.0,300.0
2022/04/07-12:00:20.986912,300.0,300.0,300.0
2022/04/07-12:00:21.111322,300.0,300.0,300.0
2022/04/07-12:00:21.248922,300.0,300.0,300.0
2022/04/07-12:00:21.380008,300.0,300.0,300.0
2022/04/07-12:00:21.509062,300.0,300.0,300.0
2022/04/07-12:00:21.646587,300.0,300.0,300.0
2022/04/07-12:00:21.783179,300.0,300.0,300.0
2022/04/07-12:00:21.909682,300.0,300.0,300.0
2022/04/07-12:00:22.034683,300.0,300.0,300.0
2022/04/07-12:00:22.163238,300.0,300.0,300.0
2022/04/07-12:00:22.297997,300.0,300.0,300.0
2022/04/07-12:00:22.425068,300.0,300.0,300.0
2022/04/07-12:00:22.556764,300.0,300.0,300.0
2022/04/07-12:00:22.679330,300.0,300.0,300.0
2022/04/07-12:00:22.819235,300.0,300.0,300.0
2022/04/07-12:00:22.953793,300.0,300.0,300.0
2022/04/07-12:00:23.075591,300.0,300.0,300.0
2022/04/07-12:00:23.207251,300.0,300.0,300.0
2022/04/07-12:00:23.336414,300.0,300.0,300.0
2022/04/07-12:00:23.461243,300.0,300.0,300.0
2022/04/07-12:00:23.578053,300.0,300.0,300.0
2022/04/07-12:00:23.706920,300.0,300.0,300.0
2022/04/07-12:00:23.840216,300.0,300.0,300.0
2022/04/07-12:00:23.965807,300.0,300.0,300.0
2022/04/07-12:00:24.095527,300.0,300.0,300.0
2022/04/07-12:00:24.228871,300.0,300.0,300.0
2022/04/07-12:00:24.364701,300.0,300.0,300.0
2022/04/07-12:00:24.486180,300.0,300.0,300.0
2022/04/07-12:00:24.609881,300.0,300.0,300.0
2022/04/07-12:00:24.741093,300.0,300.0,300.0
2022/04/07-12:00:24.865015,300.0,300.0,300.0
2022/04/07-12:00:24.990490,300.0,300.0,300.0
2022/04/07-12:00:25.129467,300.0,300.0,300.0
2022/04/07-12:00:25.259941,300.0,300.0,300.0
2022/04/07-12:00:25.383676,300.0,300.0,300.0
2022/04/07-12:00:25.510324,300.0,300.0,300.0
2022/04/07-12:00:25.644321,300.0,300.0,300.0
2022/04/07-12:00:25.782549,300.0,300.0,300.0
2022/04/07-12:00:25.919580,300.0,300.0,300.0
2022/04/07-12:00:26.059124,300.0,300.0,300.0
2022/04/07-12:00:26.193736,300.0,300.0,300.0
2022/04/07-12:00:26.321385,300.0,300.0,300.0
2022/04/07-12:00:26.469108,300.0,300.0,300.0
2022/04/07-12:00:26.601417,300.0,300.0,300.0
2022/04/07-12:00:26.706357,300.0,300.0,300.0
2022/04/07-12:00:26.809652,300.0,300.0,300.0
2022/04/07-12:00:26.948953,300.0,300.0,300.0
2022/04/07-12:00:27.050735,300.0,300.0,300.0
2022/04/07-12:00:27.151976,300.0,300.0,300.0
2022/04/07-12:00:27.258700,300.0,300.0,300.0
2022/04/07-12:00:27.390558,300.0,300.0,300.0
2022/04/07-12:00:27.494907,300.0,300.0,300.0
2022/04/07-12:00:27.649710,300.0,300.0,300.0
2022/04/07-12:00:27.789863,300.0,300.0,300.0
2022/04/07-12:00:27.928624,300.0,300.0,300.0
2022/04/07-12:00:28.064007,300.0,300.0,300.0
2022/04/07-12:00:28.210915,300.0,300.0,300.0
2022/04/07-12:00:28.361798,300.0,300.0,300.0
2022/04/07-12:00:28.502471,300.0,300.0,300.0
2022/04/07-12:00:28.649998,300.0,300.0,300.0
2022/04/07-12:00:28.779987,300.0,300.0,300.0
2022/04/07-12:00:28.920866,300.0,300.0,300.0
2022/04/07-12:00:29.063412,300.0,300.0,300.0
2022/04/07-12:00:29.202995,300.0,300.0,300.0
2022/04/07-12:00:29.334395,300.0,300.0,300.0
2022/04/07-12:00:29.464854,300.0,300.0,300.0
2022/04/07-12:00:29.596480,300.0,300.0,300.0
2022/04/07-12:00:29.732714,300.0,300.0,300.0
2022/04/07-12:00:29.875210,300.0,300.0,300.0
2022/04/07-12:00:30.006103,300.0,300.0,300.0
2022/04/07-12:00:30.144286,300.0,300.0,300.0
2022/04/07-12:00:30.283783,300.0,300.0,300.0
2022/04/07-12:00:30.422351,300.0,300.0,300.0
2022/04/07-12:00:30.556266,300.0,300.0,300.0
2022/04/07-12:00:30.699325,300.0,300.0,300.0
2022/04/07-12:00:30.833492,300.0,300.0,300.0
2022/04/07-12:00:30.968275,300.0,300.0,300.0
2022/04/07-12:00:31.113143,300.0,300.0,300.0
2022/04/07-12:00:31.243098,300.0,300.0,300.0
2022/04/07-12:00:31.379232,300.0,300.0,300.0
2022/04/07-12:00:31.520933,300.0,300.0,300.0
2022/04/07-12:00:31.652787,300.0,300.0,300.0
2022/04/07-12:00:31.798126,300.0,300.0,300.0
2022/04/07-12:00:31.919086,300.0,300.0,300.0
2022/04/07-12:00:32.053999,300.0,300.0,300.0
2022/04/07-12:00:32.190982,300.0,300.0,300.0
2022/04/07-12:00:32.319489,300.0,300.0,300.0
2022/04/07-12:00:32.453918,300.0,300.0,300.0
2022/04/07-12:00:32.580217,300.0,300.0,300.0
2022/04/07-12:00:32.722900,300.0,300.0,300.0
2022/04/07-12:00:32.852090,300.0,300.0,300.0
2022/04/07-12:00:32.988538,300.0,300.0,300.0
2022/04/07-12:00:33.125942,300.0,300.0,300.0
2022/04/07-12:00:33.255125,300.0,300.0,300.0
2022/04/07-12:00:33.394998,300.0,300.0,300.0
2022/04/07-12:00:33.537719,300.0,300.0,300.0
2022/04/07-12:00:33.675735,300.0,300.0,300.0
2022/04/07-12:00:33.805577,300.0,300.0,300.0
2022/04/07-12:00:33.940058,300.0,300.0,300.0
2022/04/07-12:00:34.088845,300.0,300.0,300.0
2022/04/07-12:00:34.222343,300.0,300.0,300.0
2022/04/07-12:00:34.348159,300.0,300.0,300.0
2022/04/07-12:00:34.485041,300.0,300.0,300.0
2022/04/07-12:00:34.625450,300.0,300.0,300.0
2022/04/07-12:00:34.750964,300.0,300.0,300.0
2022/04/07-12:00:34.880974,300.0,300.0,300.0
2022/04/07-12:00:35.002325,300.0,300.0,300.0
2022/04/07-12:00:35.139001,300.0,300.0,300.0
2022/04/07-12:00:35.274052,300.0,300.0,300.0
2022/04/07-12:00:35.396469,300.0,300.0,300.0
2022/04/07-12:00:35.522270,300.0,300.0,300.0
2022/04/07-12:00:35.654026,300.0,300.0,300.0
2022/04/07-12:00:35.781806,300.0,300.0,300.0
2022/04/07-12:00:35.912094,300.0,300.0,300.0
2022/04/07-12:00:36.040588,300.0,300.0,300.0
2022/04/07-12:00:36.184120,300.0,300.0,300.0
2022/04/07-12:00:36.306354,300.0,300.0,300.0
2022/04/07-12:00:36.438344,300.0,300.0,300.0
2022/04/07-12:00:36.570479,300.0,300.0,300.0
2022/04/07-12:00:36.706342,300.0,300.0,300.0
2022/04/07-12:00:36.831775,300.0,300.0,300.0
2022/04/07-12:00:36.964069,300.0,300.0,300.0
2022/04/07-12:00:37.094539,300.0,300.0,300.0
2022/04/07-12:00:37.224815,300.0,300.0,300.0
2022/04/07-12:00:37.356205,300.0,300.0,300.0
2022/04/07-12:00:37.490435,300.0,300.0,300.0
2022/04/07-12:00:37.617957,300.0,300.0,300.0
2022/04/07-12:00:37.743432,300.0,300.0,300.0
2022/04/07-12:00:37.889218,300.0,300.0,300.0
2022/04/07-12:00:38.034048,300.0,300.0,300.0
2022/04/07-12:00:38.164607,300.0,300.0,300.0
2022/04/07-12:00:38.287508,300.0,300.0,300.0
2022/04/07-12:00:38.408674,300.0,300.0,300.0
2022/04/07-12:00:38.536252,300.0,300.0,300.0
2022/04/07-12:00:38.659661,300.0,300.0,300.0
2022/04/07-12:00:38.790611,300.0,300.0,300.0
2022/04/07-12:00:38.921322,300.0,300.0,300.0
2022/04/07-12:00:39.058862,300.0,300.0,300.0
2022/04/07-12:00:39.195314,300.0,300.0,300.0
2022/04/07-12:00:39.320546,300.0,300.0,300.0
2022/04/07-12:00:39.454305,300.0,300.0,300.0
2022/04/07-12:00:39.577506,300.0,300.0,300.0
2022/04/07-12:00:39.708754,300.0,300.0,300.0
2022/04/07-12:00:39.835418,300.0,300.0,300.0
2022/04/07-12:00:39.971063,300.0,300.0,300.0
2022/04/07-12:00:40.097129,300.0,300.0,300.0
2022/04/07-12:00:40.234183,300.0,300.0,300.0
2022/04/07-12:00:40.366029,300.0,300.0,300.0
2022/04/07-12:00:40.500572,300.0,300.0,300.0
2022/04/07-12:00:40.624163,300.0,300.0,300.0
2022/04/07-12:00:40.748886,300.0,300.0,300.0
2022/04/07-12:00:40.880924,300.0,300.0,300.0
2022/04/07-12:00:41.006485,300.0,300.0,300.0
2022/04/07-12:00:41.129564,300.0,300.0,300.0
2022/04/07-12:00:41.247695,300.0,300.0,300.0
2022/04/07-12:00:41.366664,300.0,300.0,300.0
2022/04/07-12:00:41.492931,300.0,300.0,300.0
2022/04/07-12:00:41.618572,300.0,300.0,300.0
2022/04/07-12:00:41.746703,300.0,300.0,300.0
2022/04/07-12:00:41.878614,300.0,300.0,300.0
2022/04/07-12:00:42.011772,300.0,300.0,300.0
2022/04/07-12:00:42.133983,300.0,300.0,300.0
2022/04/07-12:00:42.266333,300.0,300.0,300.0
2022/04/07-12:00:42.389668,300.0,300.0,300.0
2022/04/07-12:00:42.515504,300.0,300.0,300.0
2022/04/07-12:00:42.641699,300.0,300.0,300.0
2022/04/07-12:00:42.773594,300.0,300.0,300.0
2022/04/07-12:00:42.900646,300.0,300.0,300.0
2022/04/07-12:00:43.027817,300.0,300.0,300.0
2022/04/07-12:00:43.159602,300.0,300.0,300.0
2022/04/07-12:00:43.299195,300.0,300.0,300.0
2022/04/07-12:00:43.433083,300.0,300.0,300.0
2022/04/07-12:00:43.558157,300.0,300.0,300.0
2022/04/07-12:00:43.685179,300.0,300.0,300.0
2022/04/07-12:00:43.816282,300.0,300.0,300.0
2022/04/07-12:00:43.937663,300.0,300.0,300.0
2022/04/07-12:00:44.065459,300.0,300.0,300.0
2022/04/07-12:00:44.204000,300.0,300.0,300.0
2022/04/07-12:00:44.335974,300.0,300.0,300.0
2022/04/07-12:00:44.467335,300.0,300.0,300.0
2022/04/07-12:00:44.588200,300.0,300.0,300.0
2022/04/07-12:00:44.728687,300.0,300.0,300.0
2022/04/07-12:00:44.871426,300.0,300.0,300.0
2022/04/07-12:00:45.006471,300.0,300.0,300.0
2022/04/07-12:00:45.149601,300.0,300.0,300.0
2022/04/07-12:00:45.285611,300.0,300.0,300.0
2022/04/07-12:00:45.415832,300.0,300.0,300.0
2022/04/07-12:00:45.542465,300.0,300.0,300.0
2022/04/07-12:00:45.682147,300.0,300.0,300.0
2022/04/07-12:00:45.808493,300.0,300.0,300.0
2022/04/07-12:00:45.931750,300.0,300.0,300.0
2022/04/07-12:00:46.063255,300.0,300.0,300.0
2022/04/07-12:00:46.202582,300.0,300.0,300.0
2022/04/07-12:00:46.339359,300.0,300.0,300.0
2022/04/07-12:00:46.473189,300.0,300.0,300.0
2022/04/07-12:00:46.606605,300.0,300.0,300.0
2022/04/07-12:00:46.734259,300.0,300.0,300.0
2022/04/07-12:00:46.872609,300.0,300.0,300.0
2022/04/07-12:00:47.014941,300.0,300.0,300.0
2022/04/07-12:00:47.145991,300.0,300.0,300.0
2022/04/07-12:00:47.301416,300.0,300.0,300.0
2022/04/07-12:00:47.428128,300.0,300.0,300.0
2022/04/07-12:00:47.554493,300.0,300.0,300.0
2022/04/07-12:00:47.699158,300.0,300.0,300.0
2022/04/07-12:00:47.832779,300.0,300.0,300.0
2022/04/07-12:00:47.970541,300.0,300.0,300.0
2022/04/07-12:00:48.113174,300.0,300.0,300.0
2022/04/07-12:00:48.256546,300.0,300.0,300.0
2022/04/07-12:00:48.356845,300.0,300.0,300.0
2022/04/07-12:00:48.502853,300.0,300.0,300.0
2022/04/07-12:00:48.607567,300.0,300.0,300.0
2022/04/07-12:00:48.707693,300.0,300.0,300.0
2022/04/07-12:00:48.851091,300.0,300.0,300.0
2022/04/07-12:00:48.993728,300.0,300.0,300.0
2022/04/07-12:00:49.129318,300.0,300.0,300.0
2022/04/07-12:00:49.270803,300.0,300.0,300.0
2022/04/07-12:00:49.405336,300.0,300.0,300.0
2022/04/07-12:00:49.541442,300.0,300.0,300.0
2022/04/07-12:00:49.678825,300.0,300.0,300.0
2022/04/07-12:00:49.836823,300.0,300.0,300.0
2022/04/07-12:00:49.969147,300.0,300.0,300.0
2022/04/07-12:00:50.112089,300.0,300.0,300.0
2022/04/07-12:00:50.250837,300.0,300.0,300.0
2022/04/07-12:00:50.385209,300.0,300.0,300.0
2022/04/07-12:00:50.519968,300.0,300.0,300.0
2022/04/07-12:00:50.653120,300.0,300.0,300.0
2022/04/07-12:00:50.788776,300.0,300.0,300.0
2022/04/07-12:00:50.919213,300.0,300.0,300.0
2022/04/07-12:00:51.039607,300.0,300.0,300.0
2022/04/07-12:00:51.187070,300.0,300.0,300.0
2022/04/07-12:00:51.323575,300.0,300.0,300.0
2022/04/07-12:00:51.446334,300.0,300.0,300.0
2022/04/07-12:00:51.570666,300.0,300.0,300.0
2022/04/07-12:00:51.704694,300.0,300.0,300.0
2022/04/07-12:00:51.837572,300.0,300.0,300.0
2022/04/07-12:00:51.970235,300.0,300.0,300.0
2022/04/07-12:00:52.110643,300.0,300.0,300.0
2022/04/07-12:00:52.254400,300.0,300.0,300.0
2022/04/07-12:00:52.376669,300.0,300.0,300.0
2022/04/07-12:00:52.505251,300.0,300.0,300.0
2022/04/07-12:00:52.646410,300.0,300.0,300.0
2022/04/07-12:00:52.790986,300.0,300.0,300.0
2022/04/07-12:00:52.930695,300.0,300.0,300.0
2022/04/07-12:00:53.060819,300.0,300.0,300.0
2022/04/07-12:00:53.183165,300.0,300.0,300.0
2022/04/07-12:00:53.321921,300.0,300.0,300.0
2022/04/07-12:00:53.453299,300.0,300.0,300.0
2022/04/07-12:00:53.585734,300.0,300.0,300.0
2022/04/07-12:00:53.718099,300.0,300.0,300.0
2022/04/07-12:00:53.848362,300.0,300.0,300.0
2022/04/07-12:00:53.978660,300.0,300.0,300.0
2022/04/07-12:00:54.120987,300.0,300.0,300.0
2022/04/07-12:00:54.246475,300.0,300.0,300.0
2022/04/07-12:00:54.375268,300.0,300.0,300.0
2022/04/07-12:00:54.517990,300.0,300.0,300.0
2022/04/07-12:00:54.658106,300.0,300.0,300.0
2022/04/07-12:00:54.816130,300.0,300.0,300.0
2022/04/07-12:00:54.948606,300.0,300.0,300.0
2022/04/07-12:00:55.091948,300.0,300.0,300.0
2022/04/07-12:00:55.231463,300.0,300.0,300.0
2022/04/07-12:00:55.356326,300.0,300.0,300.0
2022/04/07-12:00:55.504033,300.0,300.0,300.0
2022/04/07-12:00:55.639393,300.0,300.0,300.0
2022/04/07-12:00:55.769790,300.0,300.0,300.0
2022/04/07-12:00:55.907866,300.0,300.0,300.0
2022/04/07-12:00:56.044130,300.0,300.0,300.0
2022/04/07-12:00:56.173826,300.0,300.0,300.0
2022/04/07-12:00:56.307140,300.0,300.0,300.0
2022/04/07-12:00:56.440184,300.0,300.0,300.0
2022/04/07-12:00:56.563777,300.0,300.0,300.0
2022/04/07-12:00:56.687827,300.0,300.0,300.0
2022/04/07-12:00:56.813657,300.0,300.0,300.0
2022/04/07-12:00:56.944874,300.0,300.0,300.0
2022/04/07-12:00:57.069263,300.0,300.0,300.0
2022/04/07-12:00:57.198038,300.0,300.0,300.0
2022/04/07-12:00:57.323978,300.0,300.0,300.0
2022/04/07-12:00:57.455115,300.0,300.0,300.0
2022/04/07-12:00:57.590507,300.0,300.0,300.0
2022/04/07-12:00:57.712651,300.0,300.0,300.0
2022/04/07-12:00:57.849175,300.0,300.0,300.0
2022/04/07-12:00:57.989992,300.0,300.0,300.0
2022/04/07-12:00:58.133100,300.0,300.0,300.0
2022/04/07-12:00:58.275378,300.0,300.0,300.0
2022/04/07-12:00:58.396727,300.0,300.0,300.0
2022/04/07-12:00:58.526143,300.0,300.0,300.0
2022/04/07-12:00:58.653228,300.0,300.0,300.0
2022/04/07-12:00:58.783070,300.0,300.0,300.0
2022/04/07-12:00:58.912355,300.0,300.0,300.0
2022/04/07-12:00:59.037180,300.0,300.0,300.0
2022/04/07-12:00:59.173981,300.0,300.0,300.0
2022/04/07-12:00:59.300857,300.0,300.0,300.0
2022/04/07-12:00:59.427493,300.0,300.0,300.0
2022/04/07-12:00:59.556735,300.0,300.0,300.0
2022/04/07-12:00:59.705899,300.0,300.0,300.0
2022/04/07-12:00:59.841855,300.0,300.0,300.0
2022/04/07-12:00:59.978737,300.0,300.0,300.0
2022/04/07-12:01:00.116496,300.0,300.0,300.0
2022/04/07-12:01:00.264037,300.0,300.0,300.0
2022/04/07-12:01:00.390387,300.0,300.0,300.0
2022/04/07-12:01:00.516667,300.0,300.0,300.0
2022/04/07-12:01:00.647915,300.0,300.0,300.0
2022/04/07-12:01:00.765925,300.0,300.0,300.0
2022/04/07-12:01:00.899818,300.0,300.0,300.0
2022/04/07-12:01:01.042913,300.0,300.0,300.0
2022/04/07-12:01:01.183534,300.0,300.0,300.0
2022/04/07-12:01:01.320070,300.0,300.0,300.0
2022/04/07-12:01:01.444879,300.0,300.0,300.0
2022/04/07-12:01:01.570321,300.0,300.0,300.0
2022/04/07-12:01:01.715154,300.0,300.0,300.0
2022/04/07-12:01:01.858971,300.0,300.0,300.0
2022/04/07-12:01:01.987020,300.0,300.0,300.0
2022/04/07-12:01:02.124938,300.0,300.0,300.0
2022/04/07-12:01:02.269608,300.0,300.0,300.0
2022/04/07-12:01:02.399274,300.0,300.0,300.0
2022/04/07-12:01:02.535746,300.0,300.0,300.0
2022/04/07-12:01:02.670132,300.0,300.0,300.0
2022/04/07-12:01:02.805604,300.0,300.0,300.0
2022/04/07-12:01:02.922851,300.0,300.0,300.0
2022/04/07-12:01:03.048165,300.0,300.0,300.0
2022/04/07-12:01:03.184440,300.0,300.0,300.0
2022/04/07-12:01:03.304136,300.0,300.0,300.0
2022/04/07-12:01:03.438524,300.0,300.0,300.0
2022/04/07-12:01:03.566743,300.0,300.0,300.0
2022/04/07-12:01:03.692972,300.0,300.0,300.0
2022/04/07-12:01:03.833978,300.0,300.0,300.0
2022/04/07-12:01:03.970399,300.0,300.0,300.0
2022/04/07-12:01:04.102465,300.0,300.0,300.0
2022/04/07-12:01:04.236392,300.0,300.0,300.0
2022/04/07-12:01:04.358120,300.0,300.0,300.0
2022/04/07-12:01:04.489482,300.0,300.0,300.0
2022/04/07-12:01:04.615223,300.0,300.0,300.0
2022/04/07-12:01:04.750738,300.0,300.0,300.0
2022/04/07-12:01:04.887419,300.0,300.0,300.0
2022/04/07-12:01:05.024300,300.0,300.0,300.0
2022/04/07-12:01:05.154556,300.0,300.0,300.0
2022/04/07-12:01:05.283054,300.0,300.0,300.0
2022/04/07-12:01:05.414844,300.0,300.0,300.0
2022/04/07-12:01:05.553216,300.0,300.0,300.0
2022/04/07-12:01:05.681377,300.0,300.0,300.0
2022/04/07-12:01:05.821195,300.0,300.0,300.0
2022/04/07-12:01:05.954879,300.0,300.0,300.0
2022/04/07-12:01:06.087656,300.0,300.0,300.0
2022/04/07-12:01:06.214744,300.0,300.0,300.0
